,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1,1027,Ethereum,ETH,ethereum,7616,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120262637.95097296,120262637.95097296,True,,2,,,,2023-10-25T11:51:00.000Z,1783.2282679415048,11510677342.494469,-33.9054,0.04270625,-2.60184993,12.68332855,13.75739068,8.14483207,-5.01777805,214455735571.3898,17.0909,214455735571.39,,2023-10-25T11:51:00.000Z,,,,,,2023-10-25 11:53:50.780863
2,825,Tether USDt,USDT,tether,64287,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,84256686740.46358,87625667476.78386,True,,3,,,,2023-10-25T11:51:00.000Z,1.0002632022342286,43371900200.185646,-33.1268,0.01849859,0.01080015,-0.02084948,0.04786927,0.08910183,0.04106717,84278863288.66237,6.7167,87648730748.24,,2023-10-25T11:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-10-25 11:53:50.780863
3,1839,BNB,BNB,bnb,1697,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151704619.94845447,151704619.94845447,False,,4,,,,2023-10-25T11:51:00.000Z,224.24731448172207,468428730.98912126,-38.8203,-0.55288729,-2.82462477,5.21230083,7.76350837,3.3315657,-7.30727,34019353617.911198,2.7112,34019353617.91,,2023-10-25T11:51:00.000Z,,,,,,2023-10-25 11:53:50.780863
4,52,XRP,XRP,xrp,1121,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53441027384.0,99988362642.0,False,,5,,,,2023-10-25T11:51:00.000Z,0.5510070161561527,2304584158.3034215,13.9013,-0.24428581,0.06703973,12.31723631,11.28660779,5.23127469,-23.04104988,29446381039.177086,2.3467,55100701615.62,,2023-10-25T11:51:00.000Z,,,,,,2023-10-25 11:53:50.780863
5,3408,USDC,USDC,usd-coin,14585,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25060482693.964207,25060482693.964207,False,,6,,,,2023-10-25T11:51:00.000Z,0.9999711735999797,6353933039.2241955,-23.6569,-0.00278113,0.00281534,-0.01796924,-0.01002159,-0.00890757,0.00369891,25059760290.465366,1.9972,25059760290.47,,2023-10-25T11:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-10-25 11:53:50.780863
6,5426,Solana,SOL,solana,538,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,417862815.9040784,560729085.5175116,True,,7,,,,2023-10-25T11:51:00.000Z,32.157601336328824,1377032948.3013334,-7.5189,0.2370322,1.46565978,34.59829697,64.84319108,58.51483451,26.77060645,13437465847.119118,1.0709,18031702389.76,,2023-10-25T11:51:00.000Z,,,,,,2023-10-25 11:53:50.780863
7,2010,Cardano,ADA,cardano,953,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35230544937.673,36289808363.508,False,,8,,,,2023-10-25T11:51:00.000Z,0.2800513929444853,302689897.0065638,-21.8868,-0.27173917,-1.64599218,13.32510843,15.08313905,8.10768957,-9.96986945,9866363183.988607,0.7863,12602312682.5,,2023-10-25T11:51:00.000Z,,,,,,2023-10-25 11:53:50.780863
8,74,Dogecoin,DOGE,dogecoin,813,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141555476383.70523,141555476383.70523,True,,9,,,,2023-10-25T11:51:00.000Z,0.06565003281355354,473650251.67256945,-33.32,-0.1337422,-2.77416832,11.39520875,8.35523125,4.35267551,-17.50410318,9293121669.528452,0.7406,9293121669.53,,2023-10-25T11:51:00.000Z,,,,,,2023-10-25 11:53:50.780863
9,1958,TRON,TRX,tron,853,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88854132720.485,88854230542.8846,True,,10,71659659264.0,6683316163.390108,,2023-10-25T11:51:00.000Z,0.09326469358119928,267265387.09191716,-22.2134,0.17902671,-0.09985584,4.54314947,10.7826547,20.38981847,12.72986229,8286953461.599246,0.6604,8286962584.98,,2023-10-25T11:51:00.000Z,,,,,,2023-10-25 11:53:50.780863
0,1,Bitcoin,BTC,bitcoin,10504,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19523593.0,19523593.0,False,,1,,,,2023-10-25T13:51:00.000Z,34374.92618874609,30338144026.163235,-41.7463,0.17927762,0.08693858,21.38372138,31.60767922,32.07012755,16.69219725,671122068314.1199,53.301,721873449963.67,,2023-10-25T13:51:00.000Z,,,,,,2023-10-25 13:53:51.014557
1,1027,Ethereum,ETH,ethereum,7618,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120262637.95097296,120262637.95097296,True,,2,,,,2023-10-25T13:51:00.000Z,1785.7163347633948,10769393934.02742,-40.9202,-0.00785717,-2.10303037,13.42440838,13.49403942,8.27469903,-4.76274401,214754957050.78857,17.0596,214754957050.79,,2023-10-25T13:51:00.000Z,,,,,,2023-10-25 13:53:51.014557
2,825,Tether USDt,USDT,tether,64297,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,84256686740.46358,87625667476.78386,True,,3,,,,2023-10-25T13:51:00.000Z,1.0001796149294941,41712999088.33309,-38.0471,-0.00660567,0.0152115,-0.0364756,0.05673669,0.07531772,0.02775521,84271820499.31187,6.6929,87641406354.87,,2023-10-25T13:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-10-25 13:53:51.014557
3,1839,BNB,BNB,bnb,1698,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151704606.43303433,151704606.43303433,False,,4,,,,2023-10-25T13:51:00.000Z,224.81462027787467,450345453.7923129,-42.9444,0.01516776,-2.35984269,5.91907647,7.75938833,3.69108456,-6.86798471,34105413489.647034,2.7087,34105413489.65,,2023-10-25T13:51:00.000Z,,,,,,2023-10-25 13:53:51.014557
4,52,XRP,XRP,xrp,1121,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53441027384.0,99988362642.0,False,,5,,,,2023-10-25T13:51:00.000Z,0.5522520699684852,1806674927.8517015,-28.8924,0.0811904,-3.86386115,12.75118151,11.13908219,5.54355298,-22.96994903,29512917994.0565,2.3444,55225206996.85,,2023-10-25T13:51:00.000Z,,,,,,2023-10-25 13:53:51.014557
5,3408,USDC,USDC,usd-coin,14587,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25046349065.654823,25046349065.654823,False,,6,,,,2023-10-25T13:51:00.000Z,1.000116579556567,6120202528.806495,-28.9339,0.00585898,0.01704114,-0.01318451,0.01737955,0.00470681,0.01580146,25049268957.92252,1.9894,25049268957.92,,2023-10-25T13:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-10-25 13:53:51.014557
6,5426,Solana,SOL,solana,538,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,417862742.2865412,560729011.6417093,True,,7,,,,2023-10-25T13:51:00.000Z,32.73541241189874,1579724516.6065125,3.7712,-2.40772995,3.58258427,37.76876123,67.79162241,61.57512464,29.00270936,13678909200.316887,1.0875,18355695447.41,,2023-10-25T13:51:00.000Z,,,,,,2023-10-25 13:53:51.014557
7,2010,Cardano,ADA,cardano,953,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35230844364.077,36289808363.508,False,,8,,,,2023-10-25T13:51:00.000Z,0.2815029459605257,276317410.358747,-33.886,0.11370691,-2.5619441,14.11072731,15.39184783,8.56493396,-8.96947941,9917586477.164461,0.7877,12667632568.22,,2023-10-25T13:51:00.000Z,,,,,,2023-10-25 13:53:51.014557
8,74,Dogecoin,DOGE,dogecoin,813,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141556546383.7052,141556546383.7052,True,,9,,,,2023-10-25T13:51:00.000Z,0.06601812895964804,422928180.2617572,-41.7555,0.24030463,-2.85962928,12.48686208,8.6727503,5.03332541,-16.33122017,9345298334.241848,0.7429,9345298334.24,,2023-10-25T13:51:00.000Z,,,,,,2023-10-25 13:53:51.014557
9,1958,TRON,TRX,tron,853,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88851614156.02571,88851716108.31071,True,,10,71659659264.0,6673729893.122845,,2023-10-25T13:51:00.000Z,0.09313091859028079,260893029.67590752,-26.5022,-0.13561346,-0.19396185,4.26253879,10.63581998,20.21515612,12.87857437,8274832444.57987,0.6571,8274841939.49,,2023-10-25T13:51:00.000Z,,,,,,2023-10-25 13:53:51.014557
0,1,Bitcoin,BTC,bitcoin,10504,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19523637.0,19523637.0,False,,1,,,,2023-10-25T15:52:00.000Z,34953.725090019405,28042696464.983475,-49.7101,0.91168068,3.59198048,23.66315118,33.1759316,34.21865175,19.19879691,682423840455.3312,53.3615,734028226890.41,,2023-10-25T15:52:00.000Z,,,,,,2023-10-25 15:53:51.153187
1,1027,Ethereum,ETH,ethereum,7618,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120262637.95097296,120262637.95097296,True,,2,,,,2023-10-25T15:52:00.000Z,1812.3290825602837,10267748602.118696,-47.8523,0.52068844,1.73231513,15.38776346,14.30990025,9.79165859,-3.06851544,217955476303.96637,17.084,217955476303.97,,2023-10-25T15:52:00.000Z,,,,,,2023-10-25 15:53:51.153187
2,825,Tether USDt,USDT,tether,64298,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,84256686740.46358,87625667476.78386,True,,3,,,,2023-10-25T15:52:00.000Z,1.0004654161023656,39011752881.028915,-46.1496,0.02540314,0.03536336,-0.00978222,0.07356462,0.09369747,0.05488926,84295901159.20456,6.5914,87666449873.41,,2023-10-25T15:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-10-25 15:53:51.153187
3,1839,BNB,BNB,bnb,1698,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151704585.45380288,151704585.45380288,False,,4,,,,2023-10-25T15:52:00.000Z,227.54938530401435,408517848.4856726,-52.0842,0.5116682,1.2989767,7.52696002,8.7920839,4.70381721,-5.51727561,34520285167.81316,2.6993,34520285167.81,,2023-10-25T15:52:00.000Z,,,,,,2023-10-25 15:53:51.153187
4,52,XRP,XRP,xrp,1121,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53441027384.0,99988362642.0,False,,5,,,,2023-10-25T15:52:00.000Z,0.5606886039402001,1533814685.6326952,-45.2148,0.74253047,1.00485944,14.93391116,12.36778794,6.75260401,-22.38101887,29963775037.06497,2.3486,56068860394.02,,2023-10-25T15:52:00.000Z,,,,,,2023-10-25 15:53:51.153187
5,3408,USDC,USDC,usd-coin,14588,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25030600717.477173,25030600717.477173,False,,6,,,,2023-10-25T15:52:00.000Z,1.000137132990473,5856917781.759459,-36.1381,0.00531336,0.00737583,-0.01950717,0.01458552,0.00247882,-0.00521538,25034033238.606895,1.9575,25034033238.61,,2023-10-25T15:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-10-25 15:53:51.153187
6,5426,Solana,SOL,solana,538,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,417813716.21484506,560728927.3469753,True,,7,,,,2023-10-25T15:52:00.000Z,33.419624589989816,1489640758.145251,-9.7774,1.01063603,7.03556033,41.00417544,70.65951001,64.12947265,32.0114249,13963177544.448662,1.0921,18739350248.68,,2023-10-25T15:52:00.000Z,,,,,,2023-10-25 15:53:51.153187
7,2010,Cardano,ADA,cardano,953,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35231121850.463,36289808363.508,False,,8,,,,2023-10-25T15:52:00.000Z,0.2883963986820989,245643763.37677258,-45.6778,1.0173692,3.29097112,17.57482944,17.62431192,10.79094844,-6.71326518,10160528663.203732,0.7945,12977837940.69,,2023-10-25T15:52:00.000Z,,,,,,2023-10-25 15:53:51.153187
8,74,Dogecoin,DOGE,dogecoin,813,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141557676383.70523,141557676383.70523,True,,9,,,,2023-10-25T15:52:00.000Z,0.06773833915464675,420960557.2412892,-45.5616,1.48102607,3.05801384,15.54775225,10.96500517,7.58574624,-14.27609164,9588881892.823153,0.75,9588881892.82,,2023-10-25T15:52:00.000Z,,,,,,2023-10-25 15:53:51.153187
9,1958,TRON,TRX,tron,853,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88851614156.02571,88851716108.31071,True,,10,71659659264.0,6735045716.683124,,2023-10-25T15:52:00.000Z,0.09398657188517558,252360076.89245448,-32.4851,0.51803518,1.87390932,5.2953874,11.53666658,21.25653762,13.96584207,8350858620.989194,0.653,8350868203.13,,2023-10-25T15:52:00.000Z,,,,,,2023-10-25 15:53:51.153187
0,1,Bitcoin,BTC,bitcoin,10504,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19523706.0,19523706.0,False,,1,,,,2023-10-25T17:51:00.000Z,34626.67281909709,27683564212.346912,-50.1724,0.06341695,2.22421877,22.07924926,31.43651088,33.17449308,18.46652019,676040979878.2428,53.4283,727160129201.04,,2023-10-25T17:51:00.000Z,,,,,,2023-10-25 17:53:51.364725
1,1027,Ethereum,ETH,ethereum,7619,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120262637.95097296,120262637.95097296,True,,2,,,,2023-10-25T17:51:00.000Z,1790.1382212177925,10004157532.823074,-49.9144,-0.07845169,0.61501996,14.08301954,12.40282966,8.89071861,-4.00711137,215286744780.51413,17.0255,215286744780.51,,2023-10-25T17:51:00.000Z,,,,,,2023-10-25 17:53:51.364725
2,825,Tether USDt,USDT,tether,64302,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,84256686740.46358,87625667476.78386,True,,3,,,,2023-10-25T17:51:00.000Z,1.0003393202091266,38736751976.09976,-46.7337,0.00740481,0.02083677,-0.00852071,0.02974606,0.07822605,0.05954948,84285276737.02867,6.6552,87655400636.6,,2023-10-25T17:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-10-25 17:53:51.364725
3,1839,BNB,BNB,bnb,1698,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151704571.46926752,151704571.46926752,False,,4,,,,2023-10-25T17:51:00.000Z,224.51849838999323,409685370.84574604,-53.1855,-0.32145403,-0.11374551,6.10342293,6.83911205,3.75747662,-6.76518354,34060482585.177353,2.6894,34060482585.18,,2023-10-25T17:51:00.000Z,,,,,,2023-10-25 17:53:51.364725
4,52,XRP,XRP,xrp,1121,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53441027384.0,99988362642.0,False,,5,,,,2023-10-25T17:51:00.000Z,0.559053595955999,1514741150.0634944,-47.2139,0.94223113,0.78027261,13.80812343,10.61045731,6.65355343,-22.59002378,29876398530.608215,2.3627,55905359595.6,,2023-10-25T17:51:00.000Z,,,,,,2023-10-25 17:53:51.364725
5,3408,USDC,USDC,usd-coin,14589,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25035497386.632927,25035497386.632927,False,,6,,,,2023-10-25T17:51:00.000Z,1.0001574322955977,5820915377.370248,-36.3835,0.00769204,0.00606716,0.01763304,-0.00425732,0.00581089,0.02231988,25039438782.457935,1.9789,25039438782.46,,2023-10-25T17:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-10-25 17:53:51.364725
6,5426,Solana,SOL,solana,538,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,417813638.6755586,560728849.578409,True,,7,,,,2023-10-25T17:51:00.000Z,32.64648112671871,1500828819.9552503,-10.3048,-0.39091671,6.56269806,38.14124881,66.78682696,61.21288471,29.43420718,13640145069.507296,1.0787,18305823804.97,,2023-10-25T17:51:00.000Z,,,,,,2023-10-25 17:53:51.364725
